marca,modelo,ano,quilometragem,preco,combustivel,car_documents,tipo,transmissão,year_range,km's driven_range
Daihatsu,Cuore,2010,99999.0,1100000,Gasolina,Original,Nacional,Manual,3,4
Honda,City IVTEC,2019,26500.0,3850000,Gasolina,Original,Nacional,Automatic,5,1
Honda,City IVTEC,2018,73736.0,3530000,Gasolina,Original,Nacional,Automatic,5,3
Toyota,Corolla GLI,2018,49000.0,4060000,Gasolina,Original,Nacional,Automatic,5,2
Toyota,Corolla XLI,2012,139000.0,2200000,Gasolina,Original,Nacional,Manual,3,5
KIA,Classic,2000,90000.0,245000,GNV,Original,Nacional,Manual,1,3
Toyota,Corolla XLI,2004,90000.0,1590000,Gasolina,Original,Importado,Manual,1,3
Suzuki,Cultus VXR,2013,90000.0,1395000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla XLI,2011,11111.0,2030000,Gasolina,Original,Nacional,Manual,3,1
Honda,Civic Prosmetic,2005,104000.0,1515000,Gasolina,Original,Nacional,Automatic,2,4
Honda,Civic Oriel,2014,130000.0,3575000,Gasolina,Original,Nacional,Automatic,4,5
Daihatsu,Mira,2012,90000.0,1900000,Gasolina,Original,Importado,Automatic,3,3
Daihatsu,Hijet,2014,130000.0,1050000,Gasolina,Original,Importado,Manual,4,5
Toyota,Passo,2012,195000.0,1599000,Gasolina,Original,Importado,Automatic,3,7
Toyota,Altis Grande,2017,450000.0,4950000,Gasolina,Original,Nacional,Automatic,5,16
Daihatsu,Hijet,2016,10000.0,1325000,Gasolina,Original,Importado,Manual,4,1
Daihatsu,Mira,2015,105000.0,2800000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Alto,2008,104400.0,880000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Cultus VXR,2014,70000.0,1130000,Gasolina,Original,Nacional,Manual,4,3
Daihatsu,Mira,2019,36000.0,3650000,Gasolina,Original,Importado,Automatic,5,2
Daihatsu,Move,2001,1222.0,1130000,Gasolina,Original,Importado,Automatic,1,1
Suzuki,Wagon R,2018,89000.0,2355000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Bolan,2015,50000.0,750000,Gasolina,Original,Importado,Manual,4,2
Daihatsu,Mira,2014,72000.0,2000000,Gasolina,Original,Importado,Automatic,4,3
Daihatsu,Cuore,2008,119751.0,940000,Gasolina,Original,Nacional,Automatic,2,4
Changan,Alsvin,2021,47000.0,3600000,Gasolina,Original,Importado,Automatic,6,2
Toyota,Corolla XLI,2010,73000.0,3000000,Gasolina,Original,Nacional,Manual,3,3
Hyundai,Santro,2006,185566.0,830000,Gasolina,Original,Importado,Manual,2,7
Suzuki,Baleno,2004,65000.0,950000,Gasolina,Original,Importado,Manual,1,3
Suzuki,Alto,2012,11111.0,1090000,Gasolina,Original,Nacional,Manual,3,1
Suzuki,Mehran VXR,2006,132000.0,435000,Gasolina,Original,Nacional,Manual,2,5
Toyota,Corolla XLI,2017,140000.0,2700000,Gasolina,Original,Nacional,Manual,5,5
Hyundai,Santro,2004,288000.0,1045000,Gasolina,Original,Nacional,Manual,1,10
Honda,City Aspire,2017,68000.0,3325000,Gasolina,Original,Nacional,Automatic,5,3
Daihatsu,Mira,2015,82000.0,2650000,Gasolina,Original,Importado,Automatic,4,3
Hyundai,Santro,2006,201000.0,880000,Gasolina,Original,Nacional,Manual,2,7
Suzuki,Bolan,2017,50000.0,950000,Gasolina,Original,Nacional,Manual,5,2
Toyota,Corrolla Altis,2018,95000.0,4750000,Gasolina,Original,Nacional,Automatic,5,4
Honda,City Aspire,2017,120000.0,3450000,Gasolina,Original,Importado,Manual,5,4
Suzuki,Alto,2003,59635.0,620000,Gasolina,Duplicate,Importado,Automatic,1,2
Daihatsu,Mira,2011,154000.0,2100000,Gasolina,Original,Importado,Automatic,3,6
Toyota,Corrolla Altis,2016,86000.0,3785000,Gasolina,Original,Nacional,Automatic,4,3
Daihatsu,Mira,2014,130000.0,2200000,Gasolina,Original,Importado,Automatic,4,5
Honda,City IVTEC,2019,37000.0,3700000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Alto,2009,84000.0,925000,Gasolina,Original,Importado,Manual,3,3
KIA,Picanto,2022,31000.0,2990000,Gasolina,Original,Importado,Automatic,6,2
Mitsubishi,Minicab Bravo,2012,126000.0,1400000,Gasolina,Original,Importado,Automatic,3,5
Chevrolet,Exclusive,2004,6000.0,580000,Gasolina,Original,Importado,Automatic,1,1
Daihatsu,Hijet,2014,125000.0,1530000,GNV,Original,Importado,Automatic,4,5
Toyota,Corolla XLI,2008,155555.0,1600000,Gasolina,Original,Nacional,Manual,2,6
Hyundai,Santro,2004,200000.0,900000,Gasolina,Original,Importado,Manual,1,7
Suzuki,Bolan,2007,100000.0,685000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Cultus VXR,2006,35000.0,800000,Gasolina,Original,Nacional,Manual,2,2
Honda,City IVTEC,2017,110000.0,3200000,Gasolina,Original,Nacional,Manual,5,4
Suzuki,Bolan,2012,100000.0,880000,Gasolina,Original,Nacional,Manual,3,4
KIA,Classic,2004,100000.0,1250000,Gasolina,Original,Nacional,Manual,1,4
Honda,City IVTEC,2003,99000.0,1195000,Gasolina,Original,Nacional,Automatic,1,4
Mitsubishi,Lancer,2005,170000.0,1500000,Gasolina,Original,Importado,Manual,2,6
Suzuki,Cultus VXR,2008,12345.0,810000,Gasolina,Original,Nacional,Manual,2,1
Honda,Civic Prosmetic,2000,190000.0,1270000,Gasolina,Original,Nacional,Automatic,1,7
Daihatsu,Mira,2020,46300.0,3650000,Gasolina,Original,Importado,Automatic,5,2
KIA,Classic,2001,123456.0,400000,Gasolina,Original,Importado,Manual,1,5
Honda,Civic Prosmetic,2011,115000.0,2300000,Gasolina,Original,Importado,Automatic,3,4
Suzuki,Every,2008,82000.0,1300000,Gasolina,Original,Importado,Automatic,2,3
Suzuki,Baleno,2004,1234.0,860000,Gasolina,Original,Nacional,Manual,1,1
Honda,City Aspire,2015,81000.0,3000000,Gasolina,Original,Nacional,Automatic,4,3
Toyota,Corrolla Altis,2015,130000.0,4000000,Gasolina,Original,Nacional,Automatic,4,5
Honda,City Vario,2006,100000.0,1750000,Gasolina,Original,Nacional,Automatic,2,4
Toyota,Corrolla Altis,2009,145000.0,2300000,Gasolina,Original,Nacional,Automatic,3,5
Hyundai,Santro,2004,120000.0,1050000,Gasolina,Original,Importado,Manual,1,4
Suzuki,Cultus VXR,2010,81000.0,1015000,Gasolina,Original,Nacional,Manual,3,3
Chevrolet,Exclusive,2003,150000.0,550000,Gasolina,Original,Importado,Manual,1,5
Daihatsu,Mira,2018,100000.0,2480000,Gasolina,Original,Importado,Automatic,5,4
Suzuki,Every,2017,120506.0,1850000,Gasolina,Original,Nacional,Automatic,5,5
Honda,Civic Prosmetic,2005,111111.0,1540000,GNV,Original,Nacional,Automatic,2,4
Honda,City Vario,2000,100000.0,1300000,Gasolina,Original,Nacional,Automatic,1,4
Suzuki,Swift,2014,130000.0,1990000,Gasolina,Original,Nacional,Manual,4,5
Honda,City IVTEC,2011,135000.0,2399999,Gasolina,Original,Nacional,Manual,3,5
Suzuki,Alto,2006,110000.0,630000,Gasolina,Original,Nacional,Manual,2,4
Toyota,Altis Grande,2017,80000.0,4950000,Gasolina,Original,Nacional,Automatic,5,3
Changan,Alsvin,2022,8500.0,4200000,Gasolina,Original,Nacional,Automatic,6,1
Daihatsu,Hijet,2007,80000.0,1000000,Gasolina,Original,Importado,Automatic,2,3
Toyota,Corolla GLI,2017,151000.0,3700000,Gasolina,Original,Nacional,Manual,5,6
Chevrolet,Joy,2006,140000.0,925000,Gasolina,Original,Importado,Manual,2,5
Hyundai,Santro,2007,150000.0,1125000,Gasolina,Original,Importado,Manual,2,5
Honda,City IVTEC,2012,88000.0,2220000,Gasolina,Original,Nacional,Manual,3,3
KIA,Picanto,2022,11400.0,3100000,Gasolina,Original,Nacional,Manual,6,1
Daihatsu,Mira,2007,156000.0,1270000,Gasolina,Original,Importado,Automatic,2,6
Suzuki,Wagon R,2018,96000.0,2300000,Gasolina,Original,Nacional,Manual,5,4
FAW,X-PV,2019,70000.0,1375000,Gasolina,Original,Importado,Manual,5,3
Daihatsu,Cuore,2008,58000.0,825000,Gasolina,Original,Importado,Manual,2,2
Suzuki,Mehran VXR,2018,22800.0,1300000,Gasolina,Original,Nacional,Manual,5,1
Suzuki,Mehran VXR,2008,9000.0,720000,Gasolina,Original,Nacional,Manual,2,1
Toyota,Corrolla Altis,2003,100000.0,1875000,GNV,Original,Importado,Automatic,1,4
Suzuki,Baleno,2004,111111.0,1000000,Gasolina,Original,Nacional,Manual,1,4
Honda,City IVTEC,2015,78000.0,2900000,Gasolina,Original,Importado,Manual,4,3
Suzuki,Cultus VXR,2005,125000.0,720000,Gasolina,Original,Importado,Manual,2,5
Changan,Alsvin,2021,8990.0,3500000,Gasolina,Original,Nacional,Manual,6,1
Daihatsu,Mira,2015,86500.0,2600000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Bolan,2009,63000.0,1150000,GNV,Original,Importado,Manual,3,3
FAW,V2,2016,120000.0,1200000,Gasolina,Original,Nacional,Manual,4,4
Suzuki,Wagon R,2015,99000.0,1750000,Gasolina,Original,Nacional,Manual,4,4
Honda,City IVTEC,2018,90000.0,3200000,Gasolina,Duplicate,Nacional,Manual,5,3
Suzuki,Bolan,2016,57000.0,1070000,Gasolina,Original,Nacional,Manual,4,2
Suzuki,Alto,2008,105000.0,740000,Gasolina,Original,Nacional,Manual,2,4
Honda,City IVTEC,2016,108000.0,2850000,Gasolina,Original,Nacional,Manual,4,4
FAW,X-PV,2018,68000.0,1300000,Gasolina,Original,Importado,Manual,5,3
Suzuki,Alto,2021,42000.0,2475000,Gasolina,Original,Nacional,Manual,6,2
Honda,City Aspire,2015,160000.0,3100000,Gasolina,Original,Nacional,Automatic,4,6
Honda,City IVTEC,2021,35000.0,4350000,Gasolina,Original,Nacional,Manual,6,2
Honda,City IDSI,2006,172500.0,1900000,Gasolina,Original,Nacional,Manual,2,6
Toyota,Corolla GLI,2011,221580.0,2700000,Gasolina,Original,Nacional,Manual,3,8
Suzuki,Swift,2007,98000.0,1900000,Gasolina,Original,Importado,Automatic,2,4
Changan,Karvaan,2021,80000.0,2350000,Gasolina,Original,Nacional,Manual,6,3
Daihatsu,Mira,2013,91000.0,1850000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Corolla XLI,2009,125000.0,1950000,Gasolina,Original,Nacional,Manual,3,5
Daihatsu,Mira,2020,10000.0,3375000,Gasolina,Original,Importado,Automatic,5,1
Daihatsu,Mira,2014,89000.0,2250000,Gasolina,Original,Importado,Automatic,4,3
KIA,Picanto,2020,35000.0,2340000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Cultus VXR,2016,91500.0,1370000,Gasolina,Original,Nacional,Manual,4,4
Suzuki,Cultus VXR,2016,82000.0,1580000,Gasolina,Original,Nacional,Manual,4,3
Changan,Karvaan,2021,39000.0,2400000,Gasolina,Original,Nacional,Manual,6,2
Suzuki,Mehran VXR,2007,120000.0,690000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Alto,2005,115000.0,1075000,Gasolina,Original,Nacional,Manual,2,4
Changan,Karvaan,2021,26000.0,1900000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Alto,2010,160000.0,1095000,Gasolina,Original,Nacional,Manual,3,6
KIA,Picanto,2022,24300.0,2950000,Gasolina,Original,Nacional,Automatic,6,1
Suzuki,Swift,2022,16000.0,4050000,Gasolina,Original,Nacional,Automatic,6,1
Honda,City Vario,2006,164200.0,2050000,Gasolina,Original,Nacional,Automatic,2,6
Toyota,Corrolla Altis,2017,76000.0,4275000,Gasolina,Original,Nacional,Automatic,5,3
Changan,Karvaan,2023,7780.0,2950000,Gasolina,Original,Nacional,Manual,6,1
Daihatsu,Cuore,2010,23568.0,850000,Gasolina,Original,Nacional,Manual,3,1
Toyota,Corolla GLI,2016,145756.0,3250000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Wagon R,2016,150000.0,1790000,Gasolina,Original,Nacional,Manual,4,5
Honda,Civic Oriel,2013,120000.0,3160000,Gasolina,Original,Nacional,Automatic,4,4
Toyota,Passo,2005,131000.0,1810000,Gasolina,Original,Importado,Automatic,2,5
Suzuki,Bolan,2005,95200.0,590000,GNV,Original,Nacional,Manual,2,4
Toyota,Corolla XLI,2012,170000.0,2340000,Gasolina,Original,Nacional,Manual,3,6
Honda,Civic Oriel,2013,70000.0,3500000,Gasolina,Original,Importado,Automatic,4,3
Mercedes,C Class,2007,275000.0,2750000,Gasolina,Original,Importado,Automatic,2,10
Suzuki,Mehran VXR,2018,30000.0,1380000,Gasolina,Original,Nacional,Manual,5,1
Mercedes,C Class,2008,205000.0,4200000,Gasolina,Original,Importado,Automatic,2,7
Suzuki,Wagon R,2019,88263.0,2120000,Gasolina,Original,Importado,Manual,5,3
Suzuki,Alto,2022,11000.0,2475000,Gasolina,Original,Nacional,Manual,6,1
Honda,City Aspire,2016,116000.0,3000000,Gasolina,Original,Nacional,Manual,4,4
Suzuki,Every,2018,95000.0,2680000,Gasolina,Original,Importado,Automatic,5,4
Suzuki,Alto,2007,100000.0,590000,Gasolina,Original,Nacional,Manual,2,4
Honda,City Vario,2000,12345.0,1000000,Gasolina,Original,Nacional,Manual,1,1
Daihatsu,Cuore,2006,25325.0,750000,Gasolina,Original,Importado,Manual,2,1
Toyota,Corolla GLI,2007,13000.0,1650000,Gasolina,Original,Importado,Manual,2,1
Daihatsu,Mira,2013,77000.0,2400000,Gasolina,Original,Nacional,Automatic,4,3
Toyota,Corolla GLI,2016,133500.0,3150000,Gasolina,Original,Nacional,Manual,4,5
Chevrolet,Exclusive,2003,202455.0,650000,Gasolina,Original,Importado,Manual,1,7
Changan,Alsvin,2021,29000.0,3200000,Gasolina,Original,Importado,Manual,6,1
Suzuki,Mehran VXR,2016,38500.0,1180000,Gasolina,Original,Nacional,Manual,4,2
Mitsubishi,Minica,2007,120000.0,1318000,Gasolina,Original,Importado,Automatic,2,4
Suzuki,Every,2018,80000.0,2820000,Gasolina,Original,Importado,Automatic,5,3
Honda,Civic Oriel,2014,115000.0,3450000,Gasolina,Original,Nacional,Automatic,4,4
Toyota,Corrolla Altis,2019,72000.0,4775000,Gasolina,Original,Nacional,Automatic,5,3
Toyota,Corolla GLI,2018,62000.0,4050000,Gasolina,Original,Nacional,Manual,5,3
Honda,City IVTEC,2016,180000.0,2945000,Gasolina,Original,Nacional,Manual,4,6
Suzuki,Cultus VXR,2005,5254.0,705000,Gasolina,Original,Importado,Manual,2,1
Toyota,Corolla GLI,2008,173000.0,1760000,Gasolina,Original,Nacional,Manual,2,6
Honda,City IVTEC,2017,77955.0,3100000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Bolan,2018,68000.0,1350000,Gasolina,Original,Importado,Manual,5,3
Toyota,Corrolla Altis,2020,28000.0,4800000,Gasolina,Original,Nacional,Automatic,5,1
Honda,City IVTEC,2021,35000.0,4400000,Gasolina,Original,Nacional,Automatic,6,2
Honda,City Vario,2008,150000.0,1850000,Gasolina,Original,Importado,Automatic,2,5
Honda,City Aspire,2019,59200.0,4000000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Bolan,2016,70000.0,890000,Gasolina,Original,Nacional,Manual,4,3
Suzuki,Bolan,2015,45000.0,800000,Gasolina,Original,Nacional,Manual,4,2
Hyundai,Santro,2006,234000.0,850000,Gasolina,Original,Nacional,Manual,2,10
Honda,City IVTEC,2019,139000.0,3895000,Gasolina,Original,Nacional,Manual,5,5
Suzuki,Mehran VXR,2018,30000.0,1200000,Gasolina,Original,Importado,Manual,5,1
Suzuki,Alto,2022,15000.0,2200000,Gasolina,Original,Nacional,Manual,6,1
Daihatsu,Hijet,2017,281040.0,1500000,Gasolina,Original,Nacional,Automatic,5,10
Suzuki,Bolan,2008,1001.0,620000,Gasolina,Original,Importado,Manual,2,1
Daihatsu,Mira,2013,92000.0,2250000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Corolla XLI,2009,476000.0,1780000,Gasolina,Original,Nacional,Manual,3,17
Toyota,Yaris,2020,43500.0,3950000,Gasolina,Original,Nacional,Automatic,5,2
Honda,City Vario,2005,145317.0,1350000,Gasolina,Original,Nacional,Automatic,2,5
Hyundai,Santro,2007,144000.0,980000,Gasolina,Original,Nacional,Manual,2,5
Suzuki,Mehran VXR,2010,95293.0,850000,Gasolina,Original,Nacional,Manual,3,4
Suzuki,Bolan,2014,23000.0,870000,Gasolina,Original,Importado,Manual,4,1
Daihatsu,Mira,2020,42000.0,3600000,Gasolina,Original,Importado,Automatic,5,2
Toyota,Passo,2013,105000.0,2170000,Gasolina,Original,Importado,Automatic,4,4
Honda,Civic Oriel,2013,106000.0,3100000,Gasolina,Original,Nacional,Manual,4,4
Toyota,Yaris,2021,49000.0,4350000,Gasolina,Original,Nacional,Automatic,6,2
Hyundai,Santro,2005,200000.0,1000000,Gasolina,Original,Nacional,Manual,2,7
Suzuki,Every,2010,87700.0,1395000,Gasolina,Original,Importado,Manual,3,3
Honda,Civic Prosmetic,2006,200000.0,1750000,Gasolina,Original,Nacional,Automatic,2,7
Honda,Civic Prosmetic,2014,130000.0,3500000,Gasolina,Original,Nacional,Automatic,4,5
Honda,City IVTEC,2015,110000.0,2980000,Gasolina,Original,Nacional,Manual,4,4
Hyundai,Santro,2007,100000.0,1350000,Gasolina,Original,Importado,Manual,2,4
Daihatsu,Mira,2011,88000.0,2075000,Gasolina,Original,Importado,Automatic,3,3
Toyota,Yaris,2021,42000.0,4575000,Gasolina,Original,Nacional,Automatic,6,2
Suzuki,Bolan,2015,65000.0,1000000,Gasolina,Original,Nacional,Manual,4,3
Suzuki,Alto,2022,9500.0,2760000,Gasolina,Original,Nacional,Automatic,6,1
Daihatsu,Hijet,2016,100000.0,1450000,Gasolina,Original,Importado,Manual,4,4
Daihatsu,Mira,2019,35000.0,2875000,Gasolina,Original,Importado,Automatic,5,2
Suzuki,Alto,2012,56000.0,1160000,Gasolina,Original,Nacional,Manual,3,2
Toyota,Corrolla Altis,2018,78000.0,4490000,Gasolina,Original,Nacional,Automatic,5,3
Honda,Civic Oriel,2007,138000.0,2050000,Gasolina,Original,Nacional,Manual,2,5
Suzuki,Every,2018,115245.0,1730000,Gasolina,Original,Importado,Automatic,5,4
Changan,Karvaan,2023,8300.0,2550000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Wagon R,2015,80000.0,1620000,Gasolina,Original,Nacional,Manual,4,3
Suzuki,Mehran VXR,2009,50260.0,540000,Gasolina,Original,Nacional,Manual,3,2
Toyota,Corrolla Altis,2014,88000.0,3700000,Gasolina,Original,Nacional,Automatic,4,3
Mitsubishi,Minicab Bravo,2017,100000.0,1400000,Gasolina,Original,Importado,Manual,5,4
Toyota,Passo,2005,12345.0,1535000,Gasolina,Original,Importado,Automatic,2,1
Honda,City Aspire,2006,200000.0,1725000,Gasolina,Original,Nacional,Manual,2,7
Suzuki,Ravi,2019,61000.0,1200000,Gasolina,Original,Nacional,Manual,5,3
Daihatsu,Mira,2013,93000.0,2125000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Swift,2022,17000.0,4500000,Gasolina,Original,Nacional,Automatic,6,1
Honda,City IDSI,2006,110000.0,1650000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Alto,2007,12345.0,595000,Gasolina,Original,Nacional,Manual,2,1
Suzuki,Bolan,2013,120000.0,925000,Gasolina,Original,Nacional,Manual,4,4
Suzuki,Baleno,2005,157000.0,1150000,Gasolina,Original,Nacional,Manual,2,6
Suzuki,Swift,2012,170000.0,1795000,Gasolina,Original,Importado,Manual,3,6
Daihatsu,Mira,2015,98000.0,2150000,Gasolina,Original,Importado,Automatic,4,4
Changan,Alsvin,2023,18650.0,4050000,Gasolina,Original,Nacional,Automatic,6,1
Toyota,Corolla GLI,2015,132000.0,3500000,Gasolina,Original,Nacional,Manual,4,5
Honda,City IVTEC,2013,110000.0,2600000,Gasolina,Original,Importado,Manual,4,4
Honda,City Aspire,2015,125035.0,3400000,Gasolina,Original,Nacional,Automatic,4,5
Suzuki,Alto,2019,60000.0,2100000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Bolan,2012,86000.0,885000,Gasolina,Original,Nacional,Manual,3,3
Suzuki,Alto,2005,150000.0,730000,Gasolina,Original,Nacional,Manual,2,5
KIA,Picanto,2020,56000.0,3050000,Gasolina,Original,Nacional,Automatic,5,2
Honda,City Aspire,2000,70000.0,1000000,Gasolina,Original,Nacional,Automatic,1,3
Suzuki,Swift,2012,103000.0,1595000,Gasolina,Original,Nacional,Manual,3,4
Suzuki,Bolan,2007,95623.0,800000,Gasolina,Original,Nacional,Manual,2,4
Daihatsu,Hijet,2013,80000.0,1550000,Gasolina,Original,Importado,Automatic,4,3
Honda,City Aspire,2018,85000.0,4100000,Gasolina,Original,Nacional,Automatic,5,3
Honda,Civic Oriel,2016,144000.0,4700000,Gasolina,Original,Nacional,Automatic,4,5
Suzuki,Alto,2008,56480.0,850000,Gasolina,Original,Nacional,Manual,2,2
Suzuki,Alto,2005,55000.0,1000000,Gasolina,Original,Importado,Automatic,2,2
Suzuki,Bolan,2015,135000.0,700000,Gasolina,Original,Nacional,Manual,4,5
Toyota,Corolla XLI,2010,135000.0,2095000,Gasolina,Original,Nacional,Manual,3,5
Suzuki,Wagon R,2018,40000.0,2300000,Gasolina,Original,Nacional,Manual,5,2
Honda,Civic Prosmetic,2007,99368.0,2125000,Gasolina,Original,Nacional,Automatic,2,4
Daihatsu,Cuore,2007,87000.0,1230000,Gasolina,Original,Nacional,Automatic,2,3
Honda,City Aspire,2013,115000.0,2500000,Gasolina,Original,Nacional,Automatic,4,4
Honda,City Aspire,2016,81000.0,3350000,Gasolina,Original,Nacional,Automatic,4,3
Suzuki,Baleno,2003,150000.0,925000,Gasolina,Original,Nacional,Manual,1,5
Toyota,Altis Grande,2018,58000.0,4975000,Gasolina,Original,Nacional,Automatic,5,2
Honda,Civic Oriel,2008,138100.0,2250000,Gasolina,Original,Nacional,Manual,2,5
Toyota,Corolla XLI,2012,258792.0,2200000,Gasolina,Original,Importado,Manual,3,10
Suzuki,Every,2019,67250.0,2250000,Gasolina,Original,Importado,Automatic,5,3
Toyota,Passo,2011,19999.0,1500000,Gasolina,Original,Importado,Automatic,3,1
Changan,Karvaan,2022,1600.0,2690000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Bolan,2018,85000.0,1400000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Cultus VXR,2008,174596.0,910000,Gasolina,Original,Nacional,Manual,2,6
Honda,City IVTEC,2015,126350.0,2755000,Gasolina,Original,Nacional,Automatic,4,5
Daihatsu,Mira,2014,60000.0,2060000,Gasolina,Original,Importado,Automatic,4,2
Honda,Civic Prosmetic,2009,155000.0,2180000,Gasolina,Original,Nacional,Automatic,3,6
Suzuki,Alto,2012,146000.0,1045000,Gasolina,Original,Nacional,Manual,3,5
Honda,City IVTEC,2016,118000.0,2850000,Gasolina,Original,Importado,Manual,4,4
Daihatsu,Mira,2015,222000.0,2670000,Gasolina,Original,Importado,Automatic,4,8
Suzuki,Cultus VXR,2014,99999.0,1250000,Gasolina,Original,Nacional,Manual,4,4
FAW,X-PV,2020,50719.0,1700000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Alto,2007,80000.0,700000,Gasolina,Original,Nacional,Manual,2,3
Suzuki,Bolan,2013,21830.0,870000,Gasolina,Original,Nacional,Manual,4,1
Hyundai,Santro,2003,5555.0,780000,Gasolina,Original,Importado,Manual,1,1
Suzuki,Baleno,2005,85000.0,750000,Gasolina,Original,Nacional,Manual,2,3
Toyota,Corolla XLI,2014,175000.0,3200000,Gasolina,Original,Nacional,Manual,4,6
Hyundai,Santro,2005,115000.0,925000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Baleno,2001,13000.0,890000,Gasolina,Original,Nacional,Manual,1,1
Mitsubishi,Minica,2011,100000.0,850000,Gasolina,Original,Importado,Automatic,3,4
Suzuki,Alto,2012,150000.0,1250000,Gasolina,Original,Importado,Manual,3,5
Honda,Civic Prosmetic,2015,95000.0,4300000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Every,2011,106000.0,1610000,Gasolina,Original,Importado,Automatic,3,4
FAW,X-PV,2018,136632.0,1150000,Gasolina,Original,Nacional,Manual,5,5
Suzuki,Every,2013,118715.0,1835000,Gasolina,Original,Importado,Automatic,4,4
Honda,City IVTEC,2018,27000.0,3500000,Gasolina,Original,Importado,Automatic,5,1
Hyundai,Santro,2004,51214.0,950000,Gasolina,Original,Nacional,Manual,1,2
Hyundai,Santro,2006,120000.0,879000,Gasolina,Original,Nacional,Manual,2,4
Honda,City IVTEC,2014,73000.0,3100000,Gasolina,Original,Nacional,Automatic,4,3
Toyota,Corolla GLI,2009,145000.0,2250000,Gasolina,Original,Nacional,Manual,3,5
Suzuki,Baleno,2003,120000.0,875000,Gasolina,Original,Nacional,Manual,1,4
Daihatsu,Mira,2006,123456.0,1250000,Gasolina,Original,Importado,Manual,2,5
Toyota,Yaris,2022,37000.0,4700000,Gasolina,Original,Nacional,Automatic,6,2
Toyota,Corolla XLI,2005,94000.0,1380000,Gasolina,Original,Nacional,Manual,2,4
Toyota,Corrolla Altis,2014,80000.0,3700000,Gasolina,Original,Nacional,Manual,4,3
Honda,City Aspire,2015,75000.0,2750000,Gasolina,Original,Nacional,Manual,4,3
Honda,City IVTEC,2011,170000.0,2375000,Gasolina,Original,Nacional,Manual,3,6
Suzuki,Mehran VXR,2018,75000.0,1390000,Gasolina,Original,Importado,Manual,5,3
KIA,Classic,2001,25555.0,675000,Gasolina,Original,Importado,Manual,1,1
Mitsubishi,Ek Wagon,2008,140000.0,1700000,Gasolina,Original,Importado,Manual,2,5
Honda,Civic Oriel,2017,115000.0,4800000,Gasolina,Original,Nacional,Automatic,5,4
KIA,Picanto,2020,15000.0,2850000,Gasolina,Original,Nacional,Automatic,5,1
Suzuki,Bolan,2002,71000.0,650000,Gasolina,Original,Importado,Manual,1,3
Suzuki,Mehran VXR,2015,98000.0,1150000,Gasolina,Original,Nacional,Manual,4,4
Toyota,Altis Grande,2014,130000.0,3900000,Gasolina,Original,Nacional,Automatic,4,5
Suzuki,Every,2013,115000.0,1685000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Every,2018,100000.0,2600000,Gasolina,Original,Importado,Automatic,5,4
Toyota,Corolla GLI,2018,75000.0,4300000,Gasolina,Original,Importado,Automatic,5,3
Honda,City IDSI,2006,113000.0,1980000,Gasolina,Original,Nacional,Automatic,2,4
Suzuki,Bolan,2007,93306.0,700000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Bolan,2001,100000.0,450000,Gasolina,Original,Importado,Manual,1,4
Daihatsu,Cuore,2006,343554.0,900000,Gasolina,Original,Nacional,Manual,2,12
Suzuki,Bolan,2017,65000.0,1150000,Gasolina,Original,Nacional,Manual,5,3
Toyota,Yaris,2021,20000.0,4700000,Gasolina,Original,Nacional,Automatic,6,1
Suzuki,Wagon R,2018,62500.0,2395000,Gasolina,Original,Nacional,Manual,5,3
Toyota,Yaris,2022,33000.0,5000000,Gasolina,Original,Importado,Automatic,6,2
KIA,Spectra,2003,120000.0,670000,Gasolina,Original,Importado,Manual,1,4
Suzuki,Baleno,2002,300000.0,920000,Gasolina,Original,Nacional,Manual,1,10
Honda,City Aspire,2019,68000.0,3700000,Gasolina,Original,Nacional,Manual,5,3
Hyundai,Santro,2004,200000.0,760000,Gasolina,Original,Importado,Manual,1,7
Mitsubishi,Pajero Mini,2008,109000.0,1800000,Gasolina,Original,Importado,Automatic,2,4
